condition,taxa841,taxa572511,taxa1730,taxa216851,taxa189330,taxa375288,taxa816,taxa239759,taxa33042,taxa292632,taxa1263,taxa102106,taxa1678,taxa459786,taxa1301,taxa1485,taxa239934,taxa35832,taxa397864,taxa39948,taxa283168,taxa84111,taxa561,taxa207244,taxa61170,taxa29465,taxa2172,taxa447020,taxa838,taxa244127,taxa836,taxa100883,taxa577310,taxa1357,taxa1378,taxa724,taxa117563,taxa644652,taxa1578,taxa872,taxa40544,taxa577309,taxa1654,taxa904,taxa123375,taxa32207,taxa1017280,taxa830,taxa133925,taxa848,taxa286,taxa570,taxa906,taxa1350,taxa52225,taxa33024,taxa1380,taxa1348911,taxa946234,taxa84108,taxa846
H2029,0.298841,0.700295,0.22323,0.252934,0.0540073,0.36455,6.82113,0.706596,0.342947,0.00630086,3.686,0.125117,0.000900122,0.0288039,0.569777,0.176424,1.74714,,0.0981133,51.7021,0.0117016,0.0315043,,0.000900122,0.0270037,0.0234032,,0.000900122,0.0081011,0.124217,,0.00360049,0.0783107,0.00630086,0.00360049,,0.00450061,0.000900122,,,,,0.0234032,0.000900122,0.00270037,,,,,,,,0.000900122,0.00180024,0.00360049,,0.00360049,,,,
H2029,0.288568,2.49715,0.643147,0.828925,0.0367782,0.872304,29.565,2.73008,0.941145,0.00188606,1.07411,0.0113164,0.000943031,0.0169746,0.607312,0.0188606,1.87852,0.00471516,0.856273,0.413048,0.117879,0.0499807,,0.0348922,0.0179176,0.0160315,,,0.00754425,0.0160315,0.00188606,0.00188606,0.00565819,0.0245188,0.00660122,0.00471516,0.000943031,0.0150885,0.0103733,0.000943031,,,0.00565819,0.00282909,,,,0.00848728,,,,,0.000943031,0.00282909,0.00188606,,0.000943031,,,,
H2029,0.216957,2.12857,1.39741,0.51933,0.0290415,4.2281,18.9794,7.64986,0.563746,0.00170832,1.30345,0.0939577,2.93319,2.46169,0.0666245,0.0409997,3.17577,,3.17235,2.40702,0.179374,0.143499,,0.0136666,0.0153749,,18.4499,0.00512496,0.0632079,1.78861,0.00683329,,0.0153749,0.00341664,,,,,0.297248,0.0153749,0.0273331,,0.00341664,0.755078,0.00170832,0.00170832,,,,0.00341664,,,,,0.0375831,,0.00683329,,,,
H2029,0.561256,1.34739,0.878735,1.7329,0.0812593,1.80093,23.928,8.81569,0.364722,0.0037795,1.63086,0.162519,3.154,0.99212,0.0585823,0.258896,1.09606,0.00566926,4.77162,1.40031,0.334486,0.103936,,0.00566926,0.0321258,,2.38865,0.0037795,0.0113385,1.17165,,,0.0321258,0.00755901,,,,,0.723775,0.00755901,0.0510233,,0.00566926,1.88219,0.00188975,0.00188975,,0.0037795,,,0.00188975,,,,0.015118,,,,,,0.00188975
H2029,0.233501,3.88771,0.81129,0.250545,0.0596537,1.14876,3.43776,3.55877,0.652782,0.0255659,3.98998,0.876057,8.04302,0.74141,0.0528361,0.238615,3.76841,0.00170439,1.59361,1.93278,0.039201,0.690278,,0.00852195,0.0136351,0.00340878,9.56674,0.0153395,0.00852195,1.35499,,,,0.00170439,,,,0.00340878,2.87872,,0.00681756,,0.0102263,0.0596537,,,,0.00340878,0.00170439,,,,,0.00340878,0.030679,,,,,,
H2029,0.662807,2.30556,1.3038,0.684621,0.0520178,3.31739,15.2899,11.266,0.803759,0.0184579,1.67967,0.350701,6.62472,2.60592,0.0486618,0.0805437,6.60626,0.00335599,4.97189,3.37277,0.313785,0.216461,,0.00335599,0.0234919,0.00167799,2.66801,0.010068,0.0352379,1.80888,0.00671197,,0.0167799,,0.00167799,,,,0.332243,0.00671197,0.0402718,,0.00167799,0.429566,,,,0.00167799,,,,,0.00167799,,0.0352379,,,,,,
H2029,0.188302,3.38564,1.06705,0.422254,0.207323,1.34284,17.1888,10.214,0.947218,0.00570613,2.6952,0.363291,5.2059,2.3262,0.0551593,0.108417,4.835,0.00190204,5.15264,2.52211,0.15787,0.27009,,0.0133143,0.00760818,0.00190204,3.70709,0.00570613,0.0228245,2.74275,0.00190204,,0.0133143,,,,,0.00951022,0.35378,0.00190204,0.0513552,,0.00951022,0.136947,,,,0.00570613,,,,,,0.00190204,0.0361388,,,,,,
H2029,0.273685,0.906074,0.826879,0.705759,0.01514,1.20422,17.085,3.96436,0.35055,0.00232924,2.19181,0.0745356,8.41786,0.664997,0.0698771,0.482152,1.7807,,2.23956,1.1553,0.0768648,0.10831,,0.00232924,0.0174693,,6.9784,,0.0186339,0.251558,0.00349386,,0.00232924,,0.00349386,,0.00116462,0.00116462,4.4733,,0.00465848,,0.00698771,0.264368,,,,0.0104816,,,,,,0.00116462,0.0104816,,,,,,
H2029,0.30474,4.38357,1.00642,1.01267,0.0546969,2.20975,16.3153,11.0597,0.629796,0.00312554,1.42524,0.0797012,4.77582,0.973605,0.0562597,0.539155,4.13821,,8.19516,6.31984,0.196909,0.289112,,0.00937661,0.0187532,0.00937661,2.20975,,0.020316,0.664177,0.00312554,,0.00937661,,,,0.00156277,0.00156277,0.573536,,0.0234415,,0.00937661,0.25942,0.00156277,,,0.00312554,,,,,,,0.0187532,,,,,,
H2029,0.475234,5.66342,0.967534,0.349205,0.133906,1.27473,5.79077,6.67559,0.519869,0.0105024,1.8051,0.791619,7.57749,1.22747,0.17329,0.29538,0.366272,,3.74542,1.0148,0.0748297,0.539561,,0.0052512,0.0157536,0.0026256,29.2978,0.00787681,0.0249432,0.656401,,,0.0013128,0.00787681,,,,0.00656401,1.13032,,0.0013128,0.0013128,0.0210048,0.166726,0.0013128,,,0.0052512,,,,,,,0.0105024,,,,,,0.0026256
H2029,0.254741,3.30331,0.722599,0.715939,0.0332995,4.97827,34.4433,9.22229,0.484507,0.00332995,0.807512,0.183147,3.42319,1.50514,0.0466193,0.143188,4.68191,0.00332995,4.05088,4.63695,0.253076,0.286376,,0.0133198,0.00832487,0.00499492,1.82648,0.00332995,0.0532792,0.64268,0.0066599,,0.0249746,,,,0.00166497,,0.902416,0.00332995,0.0982335,,0.00166497,0.346315,0.00332995,,,0.00832487,,,,,,,0.00998984,,,,,,
H2029,0.121811,0.697029,0.596648,2.12605,0.0157903,4.49685,29.22,8.66888,0.210913,0.00225576,1.0478,0.0913582,2.9009,1.1572,0.0360921,0.128578,0.887641,0.00225576,5.07546,1.07261,0.298888,0.195123,,0.00112788,0.00451152,0.00338364,0.497395,,0.0124067,0.277458,0.0124067,,0.0563939,0.00112788,,,,,0.200762,0.00338364,0.377839,0.00112788,0.00112788,0.50529,,,0.00112788,0.00902303,,,,,0.00112788,,0.00789515,,,,,,
H2029,0.243935,3.41509,0.939232,0.545949,0.0796522,2.5107,25.492,1.76894,0.979058,,1.04378,0.00331884,0.00165942,0.00165942,0.229,0.0464638,1.51007,0.00165942,0.283761,0.137732,0.0365073,0.0597391,,0.0232319,0.031529,0.00663768,,,0.0132754,0.0149348,0.00331884,,0.00331884,0.0796522,0.0132754,0.00331884,0.00165942,0.0248913,0.00497826,,,,0.0149348,0.00663768,,,,0.00663768,,,,,,0.00165942,0.00995652,,0.00497826,,,,
H2029,0.288015,3.75935,0.821936,0.303173,0.0858991,0.279593,7.44964,0.387388,0.852254,,1.09648,0.0336859,0.00505289,,0.461497,0.0656875,6.98309,,0.0404231,0.261066,0.00673718,0.0673718,,0.0404231,0.0151587,0.0117901,,,,0.016843,,0.00336859,,0.0421074,0.0101058,0.00673718,,0.0185273,,,,,0.0151587,0.0016843,,,,0.0016843,,,0.0016843,,,0.00336859,,,0.0016843,,,,
H2029,2.31331,1.60883,0.822438,1.67109,0.183492,2.5951,34.9127,2.08722,0.539008,0.00491497,2.72781,0.00491497,0.00327665,0.0409581,0.0966611,0.0475114,0.414496,0.00327665,0.725777,2.31823,0.0835545,0.0147449,,0.0196599,0.0131066,0.0475114,0.00163832,0.00163832,0.0524264,0.0638946,,,0.135981,0.00491497,,0.0147449,0.00163832,0.00655329,0.0655329,0.00163832,,,0.00819162,,,0.00163832,,,,,,,0.00163832,0.00491497,0.0131066,,,,,,
H2029,0.17051,1.66733,0.489787,1.20272,0.0343308,3.32094,39.3889,1.9271,0.422269,0.00228872,1.1764,0.0366196,0.00343308,0.0514963,0.23345,0.122447,0.69806,,0.471477,1.14093,0.0549293,0.0457744,,0.012588,0.00801053,0.053785,0.00228872,,0.00686617,0.0640842,0.00114436,0.00114436,0.041197,0.0114436,0.00572181,,0.00228872,0.00343308,0.00686617,,,0.00114436,0.00686617,0.00343308,0.00228872,,,,,,,,,0.00228872,0.00228872,,0.00114436,,,,
H2029,0.559797,0.839696,1.49622,1.76172,0.121427,4.22524,12.3979,10.49,0.469242,0.0308712,2.05396,0.588611,2.56437,1.43036,0.133775,0.127601,2.8525,0.0144066,6.83282,2.00457,0.358106,0.102904,,0.00411616,0.0493939,0.00617424,0.335467,0.00617424,0.0205808,3.52961,0.00205808,,0.0493939,0.00411616,,,,,0.201692,0.0185227,0.0843812,,0.0246969,0.426022,0.00411616,,,0.0123485,,,,,,0.00411616,0.0740908,,0.00205808,,,,
H2029,0.397432,0.414981,0.303493,0.544017,0.0113552,2.65402,33.6516,3.64915,0.123875,,2.14613,0.0371624,1.87051,1.00752,0.0144521,0.281815,2.11619,,3.08242,0.487241,0.192006,0.132133,,0.00206458,0.00619374,,4.93228,,0.00412916,0.871253,0.00309687,,0.0268395,0.00619374,0.00103229,,,0.00103229,0.291106,0.00206458,0.372657,,0.00206458,0.372657,,,0.00103229,0.00309687,,,,,,,0.00722603,,,,,0.00103229,
H2029,0.313322,1.65429,0.934808,0.205013,0.0335242,3.53938,9.96828,10.7316,0.541544,0.00773635,1.24297,0.328795,4.62118,2.23709,0.101862,0.27593,13.8958,0.00515756,4.89324,1.75744,0.303007,0.353293,,,0.0141833,0.00257878,9.47831,0.0103151,0.0322348,2.66259,0.00386817,0.00128939,0.00515756,0.0219196,,0.00128939,,0.00386817,0.0683377,0.0103151,0.0206303,,0.00902574,0.295271,0.00257878,,,0.0141833,,,,0.00128939,,,0.0386817,,0.00257878,,,,
H2029,0.101802,0.665512,0.528763,0.227915,0.0258304,1.63491,13.8025,6.00784,0.24159,0.00303887,1.78989,0.223357,3.51749,0.744522,0.285654,0.238551,10.4142,0.0045583,5.47148,0.866077,0.206643,0.768833,0.00151943,0.0091166,0.0136749,0.00151943,11.7908,,0.0045583,0.372261,0.00303887,,0.00607773,0.00303887,0.00151943,,,0.00151943,0.290212,0.010636,0.0091166,,0.00303887,0.281095,,0.00151943,,0.0091166,0.00151943,,,,,0.00151943,0.0227915,,,,,,
H2029,1.63576,2.45627,0.985144,0.821831,0.400379,2.9686,21.0937,3.43352,0.999631,0.0158044,7.3359,0.0105363,,0.0395111,0.678274,0.036877,0.601886,0.00263407,0.910073,3.394,0.0987778,0.0316089,,0.0289748,0.0619007,0.0144874,,0.00131704,0.0184385,0.110631,,0.00658519,0.03556,0.00395111,0.00263407,0.0223896,0.00131704,0.0171215,,,,,0.00263407,0.00131704,0.00131704,,,0.00131704,,,,,,0.00395111,0.0210726,,,,,,
H2029,0.376838,4.23662,0.835458,0.764901,0.0609355,1.02308,26.8597,2.89283,0.457016,0.00160357,1.52499,0.0176392,0.00320713,0.0497106,0.0336749,0.376838,3.60963,,0.992608,0.11706,0.104232,0.0336749,,0.0304678,0.0160357,0.00160357,,,0.00641427,0.0160357,0.00320713,0.00641427,0.0208464,0.00160357,0.00160357,,,0.0224499,0.00320713,,,,0.00641427,0.00160357,,0.00160357,,0.0096214,,,,,,,0.00160357,,,,,,
H2029,0.143371,0.197724,0.664997,0.092068,0.0119245,0.986958,35.3297,1.41763,0.0693283,0.00332776,0.653627,0.16722,0.67914,1.325,0.138657,0.280918,7.96444,0.0271767,2.63503,0.00915134,0.00610089,0.0429836,0.0194119,0.000554627,0.00194119,0.00277313,0.460063,0.00194119,0.676922,0.118135,0.0604543,0.00083194,0.0967823,0.00166388,,0.0263448,0.000277313,0.00305045,0.00693283,0.013311,,0.000277313,0.00887403,0.000554627,0.00083194,0.00083194,0.000554627,0.00776477,,,,,0.00166388,0.000277313,0.0959504,0.000277313,0.000277313,,,,
H2029,0.0244693,0.375073,0.500707,0.119059,0.0350604,0.622323,22.5807,2.48454,0.0328691,0.000730426,0.451038,0.511298,5.82478,0.426934,0.0482081,0.430951,10.2705,0.0836337,7.79364,0.0149737,0.0715817,0.0182606,0.166902,0.000365213,0.00438255,0.00109564,0.505089,0.00365213,0.242501,0.139511,0.0792512,0.00255649,0.0704861,,,0.0467472,,0.00109564,0.00219128,0.0208171,,0.000365213,0.00474777,0.00146085,0.000730426,,,0.00219128,,,,,0.00401734,,0.0595297,0.000730426,,,,,0.000365213
H2029,0.233099,0.810571,1.65517,0.712227,0.0200771,0.465517,16.3411,1.59664,0.254197,0.00170145,1.32033,0.589042,3.88577,0.622731,0.168784,0.745235,6.63225,0.0612522,6.65369,0.0183757,0.00442377,0.02348,0.00204174,0.00272232,0.00136116,0.0197368,1.50885,0.00068058,1.61434,0.0455989,0.00136116,,0.333824,0.00136116,,0.0149728,0.00034029,0.00238203,0.00136116,0.0299455,,,0.00476406,,0.00034029,,0.00578493,0.0187159,0.00068058,,,0.00170145,0.00578493,0.00034029,0.0646551,0.00204174,0.00034029,,,,
H2029,0.35769,1.17081,0.752298,0.319863,0.0332875,1.39323,14.4065,0.924183,0.283549,0.00242091,0.487511,0.435764,9.53174,0.499313,0.0187621,1.38022,5.91459,0.0665751,3.96757,0.00968365,0.00696012,0.238762,0.00726274,0.0021183,0.000907842,0.00453921,6.09586,0.000302614,0.147676,0.0656672,0.0021183,,0.353453,0.00151307,0.000302614,0.00544705,0.000605228,0.00181568,0.0021183,0.0269326,,,0.00877581,0.000302614,,,0.00726274,0.0178542,0.000605228,,,0.000302614,0.00332875,0.000302614,0.065062,0.000605228,0.000605228,,,,
H2029,0.845379,0.44387,0.703255,0.247413,0.0623137,1.16554,18.8881,1.9879,0.129232,0.00491143,1.28894,0.508946,5.80009,2.33968,0.216103,0.467199,5.92011,0.0156552,3.69861,0.0227153,0.00399053,0.0313103,0.0076741,0.000920892,0.00675321,0.0297755,0.914446,0.00214875,1.3399,0.169444,0.042361,0.00214875,0.0724435,0.00184178,0.000306964,0.0813455,0.00122786,0.000613928,0.0178039,0.0131995,,0.000306964,0.0144273,,,0.00122786,0.000920892,0.0110507,,0.000306964,0.00306964,,,,0.18602,0.000306964,0.000920892,,,0.000920892,0.000306964
H2029,0.746967,0.42296,1.30817,0.448323,0.0835917,0.469042,8.18199,1.10205,0.182902,0.0142892,1.91511,0.222197,2.10122,4.00526,0.282926,0.564423,4.15065,0.00178615,2.28591,0.00714459,0.000714459,0.0396525,,0.00214338,0.00321507,0.0353657,2.58134,0.00250061,2.73852,0.260063,0.0210765,0.00285784,0.0882357,,0.00142892,0.134318,0.00321507,0.00214338,0.00107169,0.0110741,,0.00035723,0.0157181,0.000714459,,0.00035723,,0.0507266,,,,,0.00035723,0.00035723,0.643371,,0.00035723,,,,0.00035723
H2029,0.202755,0.335971,3.88698,0.13517,0.0569726,1.38661,11.9022,1.56451,0.172035,0.00530627,0.677248,0.222305,0.262521,0.275647,0.117017,0.619716,35.0767,0.0491528,3.19633,0.0117296,0.0139639,0.170638,0.0145224,0.0025135,0.0025135,0.0025135,0.880561,0.00893687,0.171476,0.0726121,0.0248557,0.00502699,0.128188,0.00223422,0.00418916,0.0471979,0.00335133,0.00837832,0.00446844,0.0262521,,,0.0125675,0.000837832,,,0.000558555,0.00446844,,,,,0.0061441,0.000279277,0.0980264,,0.000279277,,,,
H2029,1.7323,0.750198,0.921346,0.636385,0.0972691,0.49148,5.26536,0.500893,0.175712,0.0270984,1.84669,0.189974,8.63641,1.22342,0.316053,0.554234,4.68061,0.00399345,1.97448,0.00399345,0.00171148,0.0193968,0.0116951,0.00142623,0.00399345,0.0356558,1.82872,0.0042787,3.66741,0.169436,0.0119804,0.00228197,0.176282,0.00313771,0.000855739,0.285817,0.000570493,0.00114099,0.00142623,0.00599018,,,0.0193968,0.00114099,,,,0.0276689,0.000285246,,,0.000855739,0.000570493,0.000285246,0.588178,0.000570493,,,,,
H2029,0.310297,0.329858,0.464373,0.163455,0.0487686,1.26745,19.0696,1.8934,0.0466249,0.0117902,0.691335,0.189715,2.35965,2.71443,0.268227,0.412657,5.59499,0.000803878,1.37999,0.00375143,0.00160776,0.0254561,0.00428735,0.000803878,0.00107184,0.0412657,1.22859,0.000535919,0.615503,0.185696,0.0401939,0.00214367,0.0300114,0.00107184,0.00160776,0.0803878,0.00267959,0.00214367,0.00375143,0.00428735,,,0.0120582,0.00107184,,0.00160776,0.000267959,0.0101825,,,,,0.000267959,0.000267959,0.544761,,0.00107184,,,,0.000535919
H2029,0.574181,0.0568387,0.136854,0.133819,0.000275916,3.68927,25.3752,3.58884,0.0240047,0.00331099,0.592116,0.0480094,0.444777,5.53433,0.155341,0.410011,1.30067,,1.87237,0.000275916,0.00496649,,0.0317304,,,0.049389,0.0355932,,3.82834,0.134095,0.221837,,0.732557,,,0.000275916,,,0.000275916,0.00441466,,,,,0.000275916,0.00551832,,0.0160031,,,1.63315,0.000275916,,,0.466298,,,,,,0.000551832
H2029,1.40142,0.661199,0.371942,0.66515,0.0186253,0.344004,1.56171,0.436567,0.12812,0.00395083,1.64608,0.185407,0.644267,1.02778,0.07817,0.327354,5.7208,0.00451523,3.53091,0.00507964,0.000846606,0.0239872,0.000846606,0.00112881,0.00141101,0.0369685,2.28922,,1.90599,0.180892,,,0.106108,0.00112881,0.00141101,0.00620845,0.000846606,0.000282202,0.00141101,0.0124169,0.000282202,,0.0214474,0.000564404,0.000282202,,0.0112881,0.0104415,,,0.000282202,0.000564404,0.000282202,,1.02326,0.000846606,0.000282202,,,,
H2029,2.13027,1.34859,0.265919,0.466088,0.0978931,0.0102276,0.417872,0.72324,3.39558,,2.96017,1.05783,0.869349,0.0146109,0.793373,0.0555215,5.20733,0.00146109,,0.00146109,,1.59551,,0.00292218,0.00584436,0.00146109,,,0.0336051,0.0496771,,0.00292218,,0.0584436,0.0131498,0.00146109,0.00292218,0.048216,0.00146109,,,0.00146109,0.0219164,0.00730546,,,,0.00438327,0.00292218,,,,0.00146109,0.00438327,0.00146109,,,,,0.00730546,
H2029,0.216953,0.66952,1.32971,1.71229,0.0139969,2.31416,18.8434,6.45492,0.418742,0.00233282,2.65825,0.12014,5.72008,1.06727,0.114308,0.0746504,0.972788,0.00349924,3.3721,0.491059,0.166797,0.162131,,0.0116641,0.0151634,0.00466565,0.256611,,0.0104977,0.479395,0.00233282,,0.0268275,0.00116641,,0.00116641,,0.00466565,0.053655,0.00583206,0.0373252,,0.00583206,0.760501,,,0.00233282,0.0174962,,0.00349924,0.00116641,,0.00116641,,0.019829,,,,,,
H2029,0.324646,2.52824,0.927244,0.300187,0.0756026,1.33639,6.92653,2.53046,0.604821,0.0200125,1.66548,0.24682,7.76261,1.43423,0.742684,0.0956151,4.4272,,1.75887,1.08957,0.0400249,0.607044,,0.0266833,0.0244597,,26.9479,0.011118,0.0155652,1.22298,,0.00222361,0.00444721,0.00222361,0.00222361,0.00222361,,0.00667082,0.231255,0.00667082,0.0222361,,0.0378013,0.240149,,0.00222361,,0.00222361,0.00222361,0.00222361,,,,0.00222361,0.0422485,,,,,,0.00222361
H2029,0.532646,0.762887,0.824742,0.95189,0.0171821,1.0756,10.3127,4.22509,0.295533,0.00171821,3.65808,0.362543,5.15292,0.592784,0.286942,0.0635739,1.82302,0.00343643,3.41409,0.510309,0.106529,0.45189,,0.0223368,0.0378007,0.00343643,2.12715,,0.00687285,1.02749,0.00171821,,0.0154639,,0.00343643,,0.00171821,0.00687285,0.231959,0.00171821,0.0360825,,0.00343643,0.603093,,,,0.00859107,,,,,0.00343643,,0.0189003,,0.00171821,,,0.00171821,
H2029,0.681855,1.27797,1.30655,0.849257,0.126572,1.44945,18.259,5.10167,0.428711,0.0204148,2.70292,0.690021,4.57905,0.514454,0.310305,0.0775764,5.32215,0.00408297,4.30549,2.0374,0.138821,0.406255,,0.0265393,0.0367467,0.00612445,9.1438,0.0102074,0.0306222,2.59268,,0.00204148,0.0163319,,,,,0.0122489,0.12453,0.00612445,0.0265393,0.00204148,0.0183733,0.636943,0.00204148,,,0.00816593,,,,,,,0.0224563,,,,,,
H2029,0.253725,0.614199,0.507449,0.134598,0.0216594,1.00716,6.23327,3.37887,0.456395,,3.22107,0.465678,6.60922,0.595634,0.405341,0.163993,2.00195,0.0030942,2.41193,0.456395,0.0696196,0.510544,,0.0170181,0.030942,0.0015471,6.86758,,0.0123768,0.467225,0.0015471,,0.015471,0.0139239,0.0015471,,,0.0030942,0.0665254,0.0015471,0.0139239,,0.0201123,0.362022,0.0015471,,,0.00928261,,,,,0.0015471,0.0030942,0.0340362,,0.0046413,,,,
H2029,0.327757,0.0152209,0.0233388,0.164893,0.00507364,0.172504,1.90617,0.278036,0.048707,0.000507364,80.4786,0.0644353,0.000507364,0.00913256,0.0933551,0.0365302,0.576873,0.00101473,0.0238461,4.67333,0.000507364,0.0263829,,,0.00304419,0.0157283,0.000507364,,0.00253682,0.0218167,0.00202946,,0.00304419,0.00913256,0.00152209,0.000507364,0.00202946,,0.000507364,,,0.000507364,0.00405892,,,,,,,,,,,0.00152209,0.00253682,,,,,,
H2029,0.764216,2.01986,0.694013,0.561629,0.14141,2.8262,39.9729,3.04182,0.624812,0.00200582,2.81015,0.0100291,0.00100291,0.00702036,0.159462,0.154448,5.26728,,1.01895,3.77294,0.171497,0.0150436,,0.0260756,0.0160465,0.044128,0.00300873,0.00200582,0.0431251,0.0160465,0.00200582,,0.0140407,0.0230669,0.00902618,0.0260756,0.00100291,0.00902618,0.00100291,,,,0.0100291,0.00100291,,,,,,,,,,0.00501454,0.00802327,,,,,,
H2029,0.137809,0.0502815,0.0502815,0.102425,0.00744911,0.192435,6.42921,0.288653,0.0242096,0.00248304,57.6661,0.00248304,0.00496608,0.0142775,0.0937347,0.103667,0.812574,,0.018002,24.3375,0.0105529,0.0229681,,,0.00496608,0.00620759,0.000620759,,0.00620759,0.0260719,0.0031038,0.000620759,0.031038,0.0111737,0.00124152,,,0.00124152,0.000620759,,0.000620759,0.000620759,0.00434532,0.000620759,,,,,,,,,,0.00186228,0.000620759,,,,,,
H2029,0.059884,0.0283661,0.11504,4.53858,0.0110313,0.454646,7.32949,0.971539,0.159165,,4.46766,0.0393974,,0.232445,0.0953417,0.0653996,0.424704,0.00236384,0.134739,0.592537,0.00709153,0.0196987,,,0.00472769,0.0890381,,,0.0102433,0.257659,,,1.11022,0.0283661,,0.0110313,0.000787948,,0.0015759,,0.000787948,,0.00551563,,,,,,,,0.000787948,,0.000787948,0.000787948,0.0015759,,,,,,
H2029,1.60974,3.18361,0.658242,0.457816,0.290091,1.12133,31.6051,2.12663,0.850229,0.00527437,6.21321,0.0116036,0.00105487,0.0126585,0.318572,0.324901,3.04015,0.00105487,0.426169,4.68575,0.033756,0.042195,,0.0147682,0.0137134,0.0116036,,0.00316462,0.0242621,0.0327011,,0.00105487,0.00949387,0.135024,,0.00105487,,0.0179329,0.0369206,,,,0.00949387,,0.00105487,0.00105487,,,,,,,,0.0232072,0.0116036,,,,,,
H2029,0.304922,0.917878,0.379597,1.37734,0.0331888,1.94881,70.1228,4.0314,0.177353,,0.708374,0.00311145,0.00103715,0.325665,0.020743,0.034226,0.620216,0.00103715,0.759194,0.169056,0.306997,0.013483,,0.00829721,0.0145201,0.0197059,,,0.0197059,0.177353,,0.00103715,0.469829,0.0238545,0.0020743,0.0041486,,0.0041486,0.0020743,,,,0.0020743,0.0020743,,,,,,,,,0.0041486,0.00103715,0.00311145,,,,,,
H2029,0.906728,3.33194,0.436292,1.01865,0.699015,0.934234,35.5986,1.7281,1.25956,0.00284538,0.128042,0.0284538,0.000948461,0.0986399,0.334807,0.111918,6.62879,0.0275054,0.478973,3.98259,0.0616499,0.102434,0.00284538,0.0104331,0.0436292,0.0692376,,0.00379384,0.0256084,0.0322477,,0.00379384,0.321528,0.0275054,0.00948461,0.136578,0.00189692,0.0151754,,0.000948461,,,0.0237115,0.000948461,0.00189692,,,0.00189692,,0.00189692,,0.000948461,0.000948461,0.0047423,0.00758769,,,,,,
H2029,0.196123,2.54959,0.502631,0.704112,0.069661,0.913095,39.6832,1.9205,0.510133,0.00428683,0.13182,0.0300078,0.0460834,0.184334,0.252923,0.274357,4.66943,0.00964537,0.487627,0.413679,0.136107,0.103956,,0.0139322,0.0428683,0.0407249,0.0267927,,0.0117888,0.107171,,0.00107171,0.171473,0.0568005,0.0203625,0.202553,0.00214342,0.00750196,0.018219,,,,0.0150039,0.00321512,0.00107171,0.00107171,0.00107171,,,,,,0.00214342,0.00107171,0.00107171,,0.00107171,,,,
H2029,0.254054,1.65386,0.449867,0.412713,0.0913792,0.0140583,1.34458,0.137571,1.74725,0.00200833,1.11663,0.687855,1.02827,0.0190792,1.41387,1.49119,2.78355,,0.00200833,0.00100417,,0.272129,,0.0401667,0.0200833,0.00401667,0.00100417,0.00100417,0.0030125,0.0210875,0.00100417,0.0030125,0.00502084,0.121504,0.0130542,,0.00401667,0.0291209,0.006025,,,,0.078325,0.00702917,,0.0030125,,,,,0.00200833,,0.0030125,0.162675,0.00401667,,0.00702917,,,0.00502084,
H2029,0.701032,9.15084,1.00588,0.257522,1.62987,,0.318051,0.172782,2.36172,0.00330156,0.877116,1.57044,0.65371,0.00330156,5.64568,0.35877,1.91051,,,0.0198094,0.00110052,0.366474,,0.0165078,0.0341162,,,0.0385183,0.0451214,0.025312,0.00770365,0.0209099,0.00330156,0.171681,0.0330156,0.00330156,0.00550261,0.027513,0.10565,,,0.00110052,0.0440209,0.00440209,0.00220104,,,0.00110052,,,0.00220104,,,0.0308146,0.0110052,,0.00220104,,,,
H2029,1.59589,4.12854,2.03288,0.299379,0.340423,0.0048287,2.08841,0.328352,2.67872,0.00120718,1.12388,0.573408,4.4581,0.0096574,0.720684,0.30783,,,,0.00241435,,0.760521,,0.0362153,0.0253507,0.0048287,0.00120718,0.0229363,0.0120718,0.0253507,,0.0519085,0.0374224,0.00241435,,0.00241435,0.00362153,0.0301794,0.00241435,,,,0.0301794,0.00120718,0.0048287,,0.00120718,,,0.00241435,,,,0.00120718,0.0181076,,,,,,
H2029,0.38012,1.47948,0.890672,0.382604,0.108073,0.161489,13.4793,1.59128,1.07328,0.00124222,2.85711,0.150309,0.93415,0.0248444,0.418628,0.227326,0.00372666,,0.00248444,,,0.157762,,0.0273289,0.00869554,0.00745332,,,0.00124222,0.0186333,,0.0062111,0.0236022,0.0062111,0.0062111,,,0.00372666,0.00124222,,,0.00124222,0.00993777,0.00124222,,0.00124222,,0.00248444,,,,,,0.00496888,0.00372666,,,,,0.00248444,
H2029,0.768006,2.62121,2.4174,0.665425,0.279397,0.016197,5.22892,0.275348,1.95713,,4.74976,0.0836843,1.86535,0.0148472,0.647878,0.546647,0.00269949,,0.00134975,0.00404924,,0.153871,0.0121477,0.0701868,0.0215959,0.0458914,,0.0188964,0.010798,0.0148472,,0.0458914,0.0364431,0.010798,0.00539898,0.10393,0.00404924,0.0175467,,,,,0.0269949,,,,,,,,,,,0.00269949,0.00674873,,0.00134975,,,,
H2029,0.237131,5.57367,1.26909,0.492925,0.272261,0.120761,9.46986,0.913392,1.73237,0.00439131,1.44145,0.00109783,1.42278,0.0153696,0.683946,0.127348,,,,0.00329348,,0.71249,0.0197609,0.0241522,0.0197609,0.095511,,0.00878262,0.0406196,0.0307392,,0.00548914,0.0944132,0.00768479,0.00768479,4.6504,,0.0274457,0.00878262,0.00219565,,0.00219565,0.0373261,,0.00109783,0.00109783,,0.00768479,,0.00109783,0.00109783,,,0.00329348,0.0131739,,,,,,
